schema_name,table_name,column_name,data_type,is_nullable,verification_status,verification_method,batch_id,verified_ts,cf_tags,notes_excerpt
main,path_synoptics,parathyroid_gland_or_tissue_included_in_resected_specimen,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,incidental_gland_excision,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_1_location,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_1_biopsy_incisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_1_parathyroidectomy_excisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_1_cellularity,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_1_weight_grams,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_1_description,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_1_size,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_2_location,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_2_biopsy_incisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_2_parathyroidectomy_excisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_2_cellularity,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_2_weight_grams,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_2_description,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_2_size,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_3_location,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_3_biopsy_incisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_3_parathyroidectomy_excisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_3_cellularity,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_3_weight_grams,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_3_description,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_3_size,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_4_location,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_4_biopsy_incisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_4_parathyroidectomy_excisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_4_cellularity,BIGINT,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_4_weight_grams,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_4_description,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_4_size,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_5_location,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_5_biopsy_incisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_5_parathyroidectomy_excisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_5_cellularity,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_5_weight_grams,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_5_description,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_5_size,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_6_location,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_6_biopsy_incisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_6_parathyroidectomy_excisional,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_6_cellularity,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_6_weight_grams,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_6_description,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,parag_6_size,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,source_workbook,VARCHAR,YES,na,auto_provenance_skip,,,,
main,path_synoptics,ingest_sheet_spec,VARCHAR,YES,na,auto_provenance_skip,,,,
main,path_synoptics,ingest_script_version,VARCHAR,YES,na,auto_provenance_skip,,,,
main,path_synoptics,ingested_at_utc,VARCHAR,YES,na,auto_provenance_skip,,,,
main,path_synoptics,tumor_1_t_stage_ajcc7,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_1_n_stage_ajcc7,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_1_m_stage_ajcc7,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_1_stage_group_ajcc7,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_1_t_stage_ajcc8,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_1_n_stage_ajcc8,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_1_m_stage_ajcc8,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_1_stage_group_ajcc8,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_2_t_stage_ajcc7,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_2_n_stage_ajcc7,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_2_m_stage_ajcc7,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_2_stage_group_ajcc7,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_2_t_stage_ajcc8,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
main,path_synoptics,tumor_2_n_stage_ajcc8,VARCHAR,YES,na,auto_tier1_raw_mirror_skip,mig_165_auxiliary_registry_hygiene_20260429,2026-04-29 13:24:20.472352,CF-only,"| mig_165 auxiliary lane (165b-main-tier1-raw-mirror): mass auto-na classification (Lane 53 / mig_165 prompt `CURSOR_PROMPT_mig165_auxiliary_registry_hygiene_20260429.md`). | mig_167: retroactive Path-C read-only verification of mig_165 (2026-04-29). Observed 77 na tables / 1,30…"
