column_name,data_type,is_nullable,ordinal_position,non_null_count,coverage_pct,inferred_source,description
preop_sweep_genes_found_v11,BIGINT,YES,738,10871,100.0,gold_master_patient_facts_v1,BIGINT field
preop_tirads_best,BIGINT,YES,739,3474,32.0,gold_master_patient_facts_v1,BIGINT field
preop_tirads_category,VARCHAR,YES,740,3474,32.0,gold_master_patient_facts_v1,VARCHAR field
preop_tirads_worst,BIGINT,YES,741,3474,32.0,gold_master_patient_facts_v1,BIGINT field
prm_ete_imaging_path_concordance,VARCHAR,YES,742,4030,37.1,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_ete_path_confirmed,BOOLEAN,YES,743,10871,100.0,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_ete_rule_applied,VARCHAR,YES,744,3548,32.6,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_first_fna_date,DATE,YES,745,5077,46.7,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_fna_n_sources,INTEGER,YES,746,5249,48.3,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_fna_source_tables,VARCHAR,YES,747,5249,48.3,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_followup_clinical_events,INTEGER,YES,748,10871,100.0,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_followup_has_complications,BOOLEAN,YES,749,10871,100.0,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_followup_tg_labs,INTEGER,YES,750,10871,100.0,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_high_risk_marker_any,BOOLEAN,YES,751,10305,94.8,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_hypocalcemia_lab_flag,BOOLEAN,YES,752,1026,9.4,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_hypoparathyroidism_lab_flag,BOOLEAN,YES,753,1026,9.4,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_imaging_data_completeness,VARCHAR,YES,754,4030,37.1,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_last_fna_date,DATE,YES,755,5077,46.7,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_margin_confidence,VARCHAR,YES,756,3957,36.4,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_margin_source,VARCHAR,YES,757,3957,36.4,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_margin_with_gross_ete,VARCHAR,YES,758,3957,36.4,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_molecular_risk_category,VARCHAR,YES,759,10024,92.2,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_n_recurrence_sources,INTEGER,YES,760,10871,100.0,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_recurrence_detection_category,VARCHAR,YES,761,10871,100.0,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_rln_worst_grade,VARCHAR,YES,762,10871,100.0,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_size_concordance,VARCHAR,YES,763,4030,37.1,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_structural_disease_flag,BOOLEAN,YES,764,862,7.9,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
prm_tg_adequate_followup,BOOLEAN,YES,765,10871,100.0,patient_refined_master_clinical_v12,From patient_refined_master_clinical_v12
proc_nlp_extraction_method,VARCHAR,YES,766,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_laryngoscopy,BOOLEAN,YES,767,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_laryngoscopy_date,DATE,YES,768,147,1.4,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_laryngoscopy_n_mentions,BIGINT,YES,769,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_lateral_neck_dissection,BOOLEAN,YES,770,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_mrnd,BOOLEAN,YES,771,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_mrnd_n_mentions,BIGINT,YES,772,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_n_source_notes,BIGINT,YES,773,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_note_types,VARCHAR,YES,774,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_parathyroid_autotransplant,BOOLEAN,YES,775,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_tracheostomy,BOOLEAN,YES,776,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_tracheostomy_date,DATE,YES,777,75,0.7,gold_master_patient_facts_v1,NLP-extracted procedure data
proc_nlp_tracheostomy_n_mentions,BIGINT,YES,778,4711,43.3,gold_master_patient_facts_v1,NLP-extracted procedure data
pshx_llm_extraction_method,VARCHAR,YES,779,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_llm_mean_confidence,DOUBLE,YES,780,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_llm_min_confidence,DOUBLE,YES,781,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_llm_n_source_notes,BIGINT,YES,782,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_llm_note_types,VARCHAR,YES,783,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_n_prior_procedures,BIGINT,YES,784,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_fna,BOOLEAN,YES,785,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_fna_n_mentions,BIGINT,YES,786,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_neck_dissection,BOOLEAN,YES,787,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_neck_surgery,BOOLEAN,YES,788,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_neck_surgery_n_mentions,BIGINT,YES,789,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_parathyroidectomy,BOOLEAN,YES,790,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_rai,BOOLEAN,YES,791,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_rai_date,DATE,YES,792,236,2.2,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_rai_n_mentions,BIGINT,YES,793,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_thyroidectomy,BOOLEAN,YES,794,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_thyroidectomy_date,DATE,YES,795,781,7.2,clinical_notes_long (NLP PSH),Past surgical history
pshx_nlp_prior_thyroidectomy_n_mentions,BIGINT,YES,796,1864,17.1,clinical_notes_long (NLP PSH),Past surgical history
pth_nadir,DOUBLE,YES,797,669,6.2,gold_master_patient_facts_v1,DOUBLE field
pth_nadir_30d,DOUBLE,YES,798,85,0.8,gold_master_patient_facts_v1,DOUBLE field
pth_nadir_days_postop,INTEGER,YES,799,98,0.9,gold_master_patient_facts_v1,INTEGER field
race,VARCHAR,YES,800,10862,99.9,gold_master_patient_facts_v1,VARCHAR field
radtx_llm_extraction_method,VARCHAR,YES,801,210,1.9,gold_master_patient_facts_v1,VARCHAR field
radtx_llm_mean_confidence,DOUBLE,YES,802,210,1.9,gold_master_patient_facts_v1,DOUBLE field
radtx_llm_n_source_notes,BIGINT,YES,803,210,1.9,gold_master_patient_facts_v1,BIGINT field
radtx_nlp_external_beam_radiation,BOOLEAN,YES,804,210,1.9,gold_master_patient_facts_v1,BOOLEAN field
radtx_nlp_has_data,BOOLEAN,YES,805,210,1.9,gold_master_patient_facts_v1,BOOLEAN field
radtx_nlp_hormone_withdrawal,BOOLEAN,YES,806,210,1.9,gold_master_patient_facts_v1,BOOLEAN field
radtx_nlp_post_tx_scan_negative,BOOLEAN,YES,807,210,1.9,gold_master_patient_facts_v1,BOOLEAN field
radtx_nlp_rai_ablation,BOOLEAN,YES,808,210,1.9,gold_master_patient_facts_v1,BOOLEAN field
radtx_nlp_rai_ablation_n_mentions,BIGINT,YES,809,210,1.9,gold_master_patient_facts_v1,BIGINT field
radtx_nlp_thyrogen_prep,BOOLEAN,YES,810,210,1.9,gold_master_patient_facts_v1,BOOLEAN field
rai_avid_flag,BOOLEAN,YES,811,862,7.9,gold_master_patient_facts_v1,BOOLEAN field
rai_avidity,BOOLEAN,YES,812,862,7.9,gold_master_patient_facts_v1,BOOLEAN field
rai_dose_confidence_worst,VARCHAR,YES,813,249,2.3,gold_master_patient_facts_v1,VARCHAR field
rai_dose_linkage,VARCHAR,YES,814,276,2.5,gold_master_patient_facts_v1,VARCHAR field
rai_dose_source,VARCHAR,YES,815,276,2.5,gold_master_patient_facts_v1,VARCHAR field
rai_dose_v9,DOUBLE,YES,816,276,2.5,gold_master_patient_facts_v1,DOUBLE field
rai_eligible_flag,BOOLEAN,YES,817,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
rai_episode_date_span_days,BIGINT,YES,818,581,5.3,gold_master_patient_facts_v1,BIGINT field
rai_first_date,TIMESTAMP,YES,819,581,5.3,gold_master_patient_facts_v1,TIMESTAMP field
rai_first_episode_date,DATE,YES,820,581,5.3,gold_master_patient_facts_v1,DATE field
rai_has_adjudication,BOOLEAN,YES,821,862,7.9,gold_master_patient_facts_v1,BOOLEAN field
rai_has_completion_status,BOOLEAN,YES,822,862,7.9,gold_master_patient_facts_v1,BOOLEAN field
rai_intent_list,VARCHAR,YES,823,862,7.9,gold_master_patient_facts_v1,VARCHAR field
rai_intent_v9,VARCHAR,YES,824,276,2.5,gold_master_patient_facts_v1,VARCHAR field
rai_last_episode_date,DATE,YES,825,581,5.3,gold_master_patient_facts_v1,DATE field
rai_max_dose_mci,DOUBLE,YES,826,10871,100.0,gold_master_patient_facts_v1,DOUBLE field
rai_min_dose_mci,DOUBLE,YES,827,249,2.3,gold_master_patient_facts_v1,DOUBLE field
rai_n_distinct_intents,BIGINT,YES,828,862,7.9,gold_master_patient_facts_v1,BIGINT field
rai_n_episodes_with_dose,BIGINT,YES,829,862,7.9,gold_master_patient_facts_v1,BIGINT field
rai_received_flag,BOOLEAN,YES,830,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
rai_scan_findings_v9,INTEGER,YES,831,0,0.0,gold_master_patient_facts_v1,INTEGER field
rai_stimulated_tg,DOUBLE,YES,832,274,2.5,gold_master_patient_facts_v1,DOUBLE field
rai_stimulated_tsh,DOUBLE,YES,833,62,0.6,gold_master_patient_facts_v1,DOUBLE field
rai_total_cumulative_dose_mci,DOUBLE,YES,834,249,2.3,gold_master_patient_facts_v1,DOUBLE field
rai_validation_tier,VARCHAR,YES,835,862,7.9,gold_master_patient_facts_v1,VARCHAR field
ras_allele_freq_v11,DOUBLE,YES,836,18,0.2,gold_master_patient_facts_v1,DOUBLE field
ras_positive,BOOLEAN,YES,837,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
ras_positive_v11,BOOLEAN,YES,838,348,3.2,gold_master_patient_facts_v1,BOOLEAN field
ras_positive_v7,BOOLEAN,YES,839,10024,92.2,gold_master_patient_facts_v1,BOOLEAN field
ras_primary_subtype_v11,VARCHAR,YES,840,316,2.9,gold_master_patient_facts_v1,VARCHAR field
ras_protein_change_v11,VARCHAR,YES,841,107,1.0,gold_master_patient_facts_v1,VARCHAR field
ras_resolution_confidence_v13,DOUBLE,YES,842,34,0.3,gold_master_patient_facts_v1,DOUBLE field
ras_resolution_source_v13,VARCHAR,YES,843,34,0.3,gold_master_patient_facts_v1,VARCHAR field
ras_resolved_af_v13,DOUBLE,YES,844,13,0.1,gold_master_patient_facts_v1,DOUBLE field
ras_resolved_gene_v13,VARCHAR,YES,845,34,0.3,gold_master_patient_facts_v1,VARCHAR field
ras_resolved_variant_v13,VARCHAR,YES,846,17,0.2,gold_master_patient_facts_v1,VARCHAR field
ras_subtype,VARCHAR,YES,847,174,1.6,gold_master_patient_facts_v1,VARCHAR field
rec_event_rank,INTEGER,YES,848,1946,17.9,gold_master_patient_facts_v1,Recurrence data
rec_source_priority,INTEGER,YES,849,1946,17.9,gold_master_patient_facts_v1,Recurrence data
rec_source_table,VARCHAR,YES,850,1946,17.9,gold_master_patient_facts_v1,Recurrence data
rec_structural_flag,BOOLEAN,YES,851,1946,17.9,gold_master_patient_facts_v1,Recurrence data
recurrence_confirmed,BOOLEAN,YES,852,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
recurrence_data_confidence,VARCHAR,YES,853,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
recurrence_date,TIMESTAMP,YES,854,802,7.4,gold_master_patient_facts_v1,TIMESTAMP field
recurrence_definition,VARCHAR,YES,855,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
recurrence_evidence_source,VARCHAR,YES,856,827,7.6,gold_master_patient_facts_v1,VARCHAR field
recurrence_flag_scoring,BOOLEAN,YES,857,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
recurrence_histology,INTEGER,YES,858,0,0.0,gold_master_patient_facts_v1,INTEGER field
recurrence_site,VARCHAR,YES,859,156,1.4,gold_master_patient_facts_v1,VARCHAR field
recurrence_type,VARCHAR,YES,860,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
research_id,VARCHAR,YES,861,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
ret_positive_v7,BOOLEAN,YES,862,10024,92.2,gold_master_patient_facts_v1,BOOLEAN field
rln_classification,VARCHAR,YES,863,92,0.8,gold_master_patient_facts_v1,VARCHAR field
rln_injury_days_postop,INTEGER,YES,864,92,0.8,gold_master_patient_facts_v1,INTEGER field
rln_injury_detection_date,DATE,YES,865,92,0.8,gold_master_patient_facts_v1,DATE field
rln_injury_evidence,VARCHAR,YES,866,92,0.8,gold_master_patient_facts_v1,VARCHAR field
rln_injury_is_confirmed,BOOLEAN,YES,867,92,0.8,gold_master_patient_facts_v1,BOOLEAN field
rln_injury_tier,INTEGER,YES,868,92,0.8,gold_master_patient_facts_v1,INTEGER field
rln_injury_type,VARCHAR,YES,869,92,0.8,gold_master_patient_facts_v1,VARCHAR field
rln_laterality,VARCHAR,YES,870,12,0.1,gold_master_patient_facts_v1,VARCHAR field
rln_permanent_flag,BOOLEAN,YES,871,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
rln_status,VARCHAR,YES,872,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
rln_temporality,VARCHAR,YES,873,92,0.8,gold_master_patient_facts_v1,VARCHAR field
rln_transient_flag,BOOLEAN,YES,874,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
seroma_status,VARCHAR,YES,875,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
sex,VARCHAR,YES,876,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
surg_hemithyroidectomy,BOOLEAN,YES,877,8733,80.3,gold_master_patient_facts_v1,BOOLEAN field
surg_n_procedures,BIGINT,YES,878,8733,80.3,gold_master_patient_facts_v1,BIGINT field
surg_procedure_type,VARCHAR,YES,879,8733,80.3,gold_master_patient_facts_v1,VARCHAR field
surg_total_thyroidectomy,BOOLEAN,YES,880,8733,80.3,gold_master_patient_facts_v1,BOOLEAN field
surv_max_time_days,BIGINT,YES,881,10507,96.7,gold_master_patient_facts_v1,BIGINT field
surv_max_time_days_capped,BIGINT,YES,882,10507,96.7,gold_master_patient_facts_v1,BIGINT field
surv_n_events,BIGINT,YES,883,10507,96.7,gold_master_patient_facts_v1,BIGINT field
surv_recurrence_risk_band,VARCHAR,YES,884,3764,34.6,gold_master_patient_facts_v1,VARCHAR field
surv_tg_annual_log_slope,DOUBLE,YES,885,1760,16.2,gold_master_patient_facts_v1,DOUBLE field
survival_eligible_flag,BOOLEAN,YES,886,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
sx_llm_extraction_method,VARCHAR,YES,887,116,1.1,gold_master_patient_facts_v1,VARCHAR field
sx_llm_mean_confidence,DOUBLE,YES,888,116,1.1,gold_master_patient_facts_v1,DOUBLE field
sx_llm_n_source_notes,BIGINT,YES,889,116,1.1,gold_master_patient_facts_v1,BIGINT field
sx_nlp_any_symptom_data,BOOLEAN,YES,890,116,1.1,gold_master_patient_facts_v1,BOOLEAN field
sx_nlp_dysphagia,BOOLEAN,YES,891,116,1.1,gold_master_patient_facts_v1,BOOLEAN field
sx_nlp_dyspnea,BOOLEAN,YES,892,116,1.1,gold_master_patient_facts_v1,BOOLEAN field
sx_nlp_hoarseness,BOOLEAN,YES,893,116,1.1,gold_master_patient_facts_v1,BOOLEAN field
sx_nlp_neck_mass,BOOLEAN,YES,894,116,1.1,gold_master_patient_facts_v1,BOOLEAN field
syn_adenomatoid_nodules,BOOLEAN,YES,895,1172,10.8,path_synoptics,From synoptic pathology reports
syn_architecture,VARCHAR,YES,896,10870,100.0,path_synoptics,From synoptic pathology reports
syn_bilateral_neck_dissection,BOOLEAN,YES,897,9,0.1,path_synoptics,From synoptic pathology reports
syn_c_cell_hyperplasia,BOOLEAN,YES,898,52,0.5,path_synoptics,From synoptic pathology reports
syn_capsular_invasion_clean,VARCHAR,YES,899,1126,10.4,path_synoptics,From synoptic pathology reports
syn_carcinoma_on_frozen,BOOLEAN,YES,900,3501,32.2,path_synoptics,From synoptic pathology reports
syn_central_dissection,BOOLEAN,YES,901,655,6.0,path_synoptics,From synoptic pathology reports
syn_chronic_thyroiditis,BOOLEAN,YES,902,1096,10.1,path_synoptics,From synoptic pathology reports
syn_colloid_nodule,BOOLEAN,YES,903,416,3.8,path_synoptics,From synoptic pathology reports
syn_follicular_adenoma,BOOLEAN,YES,904,924,8.5,path_synoptics,From synoptic pathology reports
syn_frozen_section,BOOLEAN,YES,905,8612,79.2,path_synoptics,From synoptic pathology reports
syn_frozen_section_result,VARCHAR,YES,906,4062,37.4,path_synoptics,From synoptic pathology reports
syn_graves,BOOLEAN,YES,907,574,5.3,path_synoptics,From synoptic pathology reports
syn_has_second_tumor,BOOLEAN,YES,908,10871,100.0,path_synoptics,From synoptic pathology reports
syn_has_third_plus_tumor,BOOLEAN,YES,909,10871,100.0,path_synoptics,From synoptic pathology reports
syn_hashimoto,BOOLEAN,YES,910,248,2.3,path_synoptics,From synoptic pathology reports
syn_histologic_grade,BIGINT,YES,911,355,3.3,path_synoptics,From synoptic pathology reports
syn_hurthle_cell_change,BOOLEAN,YES,912,643,5.9,path_synoptics,From synoptic pathology reports
syn_hyperplastic_nodules,BOOLEAN,YES,913,491,4.5,path_synoptics,From synoptic pathology reports
syn_io_rln_monitoring,BOOLEAN,YES,914,120,1.1,path_synoptics,From synoptic pathology reports
syn_isthmus_size_cm,VARCHAR,YES,915,3981,36.6,path_synoptics,From synoptic pathology reports
syn_isthmus_weight_g,DOUBLE,YES,916,115,1.1,path_synoptics,From synoptic pathology reports
syn_ki67_index,VARCHAR,YES,917,18,0.2,path_synoptics,From synoptic pathology reports
syn_left_lobe_size_cm,VARCHAR,YES,918,7204,66.3,path_synoptics,From synoptic pathology reports
syn_left_lobe_weight_g,DOUBLE,YES,919,4202,38.7,path_synoptics,From synoptic pathology reports
syn_lymphatic_invasion_clean,VARCHAR,YES,920,3432,31.6,path_synoptics,From synoptic pathology reports
syn_margin_distance_mm,VARCHAR,YES,921,10869,100.0,path_synoptics,From synoptic pathology reports
syn_margin_status_synoptic,VARCHAR,YES,922,3957,36.4,path_synoptics,From synoptic pathology reports
syn_mitotic_rate_numeric,DOUBLE,YES,923,691,6.4,path_synoptics,From synoptic pathology reports
syn_mitotic_rate_qualifier,VARCHAR,YES,924,407,3.7,path_synoptics,From synoptic pathology reports
syn_multinodular_goiter,BOOLEAN,YES,925,6075,55.9,path_synoptics,From synoptic pathology reports
syn_n_parathyroid_identified,BIGINT,YES,926,10871,100.0,path_synoptics,From synoptic pathology reports
syn_n_tumors_in_synoptic,BIGINT,YES,927,10871,100.0,path_synoptics,From synoptic pathology reports
syn_necrosis_clean,VARCHAR,YES,928,726,6.7,path_synoptics,From synoptic pathology reports
syn_parathyroid_in_specimen,BOOLEAN,YES,929,5863,53.9,path_synoptics,From synoptic pathology reports
syn_right_lobe_size_cm,VARCHAR,YES,930,7058,64.9,path_synoptics,From synoptic pathology reports
syn_right_lobe_weight_g,DOUBLE,YES,931,4064,37.4,path_synoptics,From synoptic pathology reports
syn_total_weight_g,DOUBLE,YES,932,3841,35.3,path_synoptics,From synoptic pathology reports
syn_tumor2_histologic_type,VARCHAR,YES,933,1346,12.4,path_synoptics,From synoptic pathology reports
syn_tumor2_size_cm,VARCHAR,YES,934,1304,12.0,path_synoptics,From synoptic pathology reports
tert_platforms_v9,VARCHAR,YES,935,76,0.7,gold_master_patient_facts_v1,VARCHAR field
tert_positive,BOOLEAN,YES,936,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
tert_positive_v7,BOOLEAN,YES,937,10024,92.2,gold_master_patient_facts_v1,BOOLEAN field
tert_status_v7,VARCHAR,YES,938,10024,92.2,gold_master_patient_facts_v1,VARCHAR field
tert_test_count_v9,BIGINT,YES,939,76,0.7,gold_master_patient_facts_v1,BIGINT field
tert_tested,BOOLEAN,YES,940,10305,94.8,gold_master_patient_facts_v1,BOOLEAN field
tert_variant_v9,VARCHAR,YES,941,76,0.7,gold_master_patient_facts_v1,VARCHAR field
tg_last_censored,BOOLEAN,YES,942,2523,23.2,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tg_last_value,DOUBLE,YES,943,2536,23.3,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tg_mean,DOUBLE,YES,944,2523,23.2,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tg_n_measurements,BIGINT,YES,945,2567,23.6,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tg_nadir,DOUBLE,YES,946,2560,23.5,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tg_peak,DOUBLE,YES,947,2560,23.5,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tg_rising_flag,BOOLEAN,YES,948,2752,25.3,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tg_trajectory_class,VARCHAR,YES,949,2721,25.0,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tgab_interference_flag,BOOLEAN,YES,950,2721,25.0,gold_master_patient_facts_v1,BOOLEAN field
tgab_last_value,DOUBLE,YES,951,2602,23.9,gold_master_patient_facts_v1,DOUBLE field
tgab_nadir,DOUBLE,YES,952,2602,23.9,gold_master_patient_facts_v1,DOUBLE field
tgab_peak,DOUBLE,YES,953,2602,23.9,gold_master_patient_facts_v1,DOUBLE field
time_to_recurrence_days,DOUBLE,YES,954,172,1.6,gold_master_patient_facts_v1,DOUBLE field
tirads_best_category_v12,VARCHAR,YES,955,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_best_combined,INTEGER,YES,956,3439,31.6,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_best_score_v12,BIGINT,YES,957,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_concordant_count_v12,BIGINT,YES,958,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_has_acr_recalc_v12,BOOLEAN,YES,959,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_mismatch_count_v12,BIGINT,YES,960,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_n_nodule_records_v12,BIGINT,YES,961,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_n_sources_v12,BIGINT,YES,962,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_nodule_size_max_mm_v12,DOUBLE,YES,963,3439,31.6,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_nodules_scored_combined,BIGINT,YES,964,3439,31.6,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_reliability_v12,DOUBLE,YES,965,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_source_v12,VARCHAR,YES,966,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_worst_category_v12,VARCHAR,YES,967,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_worst_combined,INTEGER,YES,968,3439,31.6,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
tirads_worst_score_v12,BIGINT,YES,969,3474,32.0,extracted_tirads_validated_v1 / tirads_llm_extracted_v2,From extracted_tirads_validated_v1 / tirads_llm_extracted_v2
total_ln_positive_v10,INTEGER,YES,970,1346,12.4,gold_master_patient_facts_v1,INTEGER field
tp53_positive_v7,BOOLEAN,YES,971,10024,92.2,gold_master_patient_facts_v1,BOOLEAN field
tp_central_examined,BIGINT,YES,972,3986,36.7,gold_master_patient_facts_v1,BIGINT field
tp_central_positive_total,BIGINT,YES,973,3986,36.7,gold_master_patient_facts_v1,BIGINT field
tp_ln_central_positive,BIGINT,YES,974,2307,21.2,gold_master_patient_facts_v1,BIGINT field
tp_ln_ene,BIGINT,YES,975,1212,11.1,gold_master_patient_facts_v1,BIGINT field
tp_ln_examined,BIGINT,YES,976,3946,36.3,gold_master_patient_facts_v1,BIGINT field
tp_ln_largest_deposit_cm,DOUBLE,YES,977,772,7.1,gold_master_patient_facts_v1,DOUBLE field
tp_ln_lateral_positive,BIGINT,YES,978,2307,21.2,gold_master_patient_facts_v1,BIGINT field
tp_ln_levels_involved,BIGINT,YES,979,3986,36.7,gold_master_patient_facts_v1,BIGINT field
tp_ln_positive,BIGINT,YES,980,3764,34.6,gold_master_patient_facts_v1,BIGINT field
tumor_size_cm,DOUBLE,YES,981,4130,38.0,gold_master_patient_facts_v1,DOUBLE field
us_first_exam_date,DATE,YES,982,4082,37.5,gold_master_patient_facts_v1,DATE field
us_isthmus_thickness_mm,VARCHAR,YES,983,4074,37.5,gold_master_patient_facts_v1,VARCHAR field
us_last_exam_date,DATE,YES,984,4082,37.5,gold_master_patient_facts_v1,DATE field
us_left_lobe_volume_ml,VARCHAR,YES,985,4074,37.5,gold_master_patient_facts_v1,VARCHAR field
us_most_recent_date,DATE,YES,986,4074,37.5,gold_master_patient_facts_v1,DATE field
us_n_reports,BIGINT,YES,987,4074,37.5,gold_master_patient_facts_v1,BIGINT field
us_right_lobe_volume_ml,VARCHAR,YES,988,4074,37.5,gold_master_patient_facts_v1,VARCHAR field
us_total_volume_ml,VARCHAR,YES,989,4074,37.5,gold_master_patient_facts_v1,VARCHAR field
